,filename,basename,ethnicity,gender
7396,uATtAHyVSMM.002.wav,uATtAHyVSMM,2,1
7397,uATtAHyVSMM.003.wav,uATtAHyVSMM,2,1
7398,uATtAHyVSMM.005.wav,uATtAHyVSMM,2,1
7399,uCJNAX_b9mc.000.wav,uCJNAX_b9mc,2,1
7400,uCJNAX_b9mc.001.wav,uCJNAX_b9mc,2,1
7401,uCJNAX_b9mc.002.wav,uCJNAX_b9mc,2,1
7402,uDm7iZuX5DQ.001.wav,uDm7iZuX5DQ,3,1
7403,uDm7iZuX5DQ.002.wav,uDm7iZuX5DQ,3,1
7404,uDm7iZuX5DQ.003.wav,uDm7iZuX5DQ,3,1
7405,uE2U_Y7QrIw.000.wav,uE2U_Y7QrIw,2,1
7406,uE2U_Y7QrIw.002.wav,uE2U_Y7QrIw,2,1
7407,uE2U_Y7QrIw.003.wav,uE2U_Y7QrIw,2,1
7408,uE2U_Y7QrIw.004.wav,uE2U_Y7QrIw,2,1
7409,uEBTnI1zqhs.001.wav,uEBTnI1zqhs,2,2
7410,uHrP02iwW1o.000.wav,uHrP02iwW1o,2,2
7411,uHrP02iwW1o.002.wav,uHrP02iwW1o,2,2
7412,uKy7lHuMQ_o.000.wav,uKy7lHuMQ_o,2,2
7413,uKy7lHuMQ_o.002.wav,uKy7lHuMQ_o,2,2
7414,uMCRfie1lkc.001.wav,uMCRfie1lkc,2,1
7415,uMCRfie1lkc.002.wav,uMCRfie1lkc,2,1
7416,uMCRfie1lkc.003.wav,uMCRfie1lkc,2,1
7417,uMCRfie1lkc.004.wav,uMCRfie1lkc,2,1
7418,uNJpPYo5Qp4.002.wav,uNJpPYo5Qp4,2,2
7419,uRY3aJAaogw.000.wav,uRY3aJAaogw,3,1
7420,uRY3aJAaogw.001.wav,uRY3aJAaogw,3,1
7421,uRY3aJAaogw.002.wav,uRY3aJAaogw,3,1
7422,uRY3aJAaogw.003.wav,uRY3aJAaogw,3,1
7423,uRY3aJAaogw.005.wav,uRY3aJAaogw,3,1
7424,uStuc1OX0f0.000.wav,uStuc1OX0f0,2,2
7425,uTluOTPA7e4.001.wav,uTluOTPA7e4,3,2
7426,uTluOTPA7e4.002.wav,uTluOTPA7e4,3,2
7427,uTluOTPA7e4.003.wav,uTluOTPA7e4,3,2
7428,uTluOTPA7e4.004.wav,uTluOTPA7e4,3,2
7429,u_qvbRpm88k.002.wav,u_qvbRpm88k,2,1
7430,u_qvbRpm88k.003.wav,u_qvbRpm88k,2,1
7431,u_qvbRpm88k.005.wav,u_qvbRpm88k,2,1
7432,ua5c716lu5s.000.wav,ua5c716lu5s,2,2
7433,ua5c716lu5s.001.wav,ua5c716lu5s,2,2
7434,ua5c716lu5s.002.wav,ua5c716lu5s,2,2
7435,ua5c716lu5s.003.wav,ua5c716lu5s,2,2
7436,ua5c716lu5s.004.wav,ua5c716lu5s,2,2
7437,ua5c716lu5s.005.wav,ua5c716lu5s,2,2
7438,udn-L92wdn8.000.wav,udn-L92wdn8,2,2
7439,uf_sIIw4zxY.001.wav,uf_sIIw4zxY,2,2
7440,uf_sIIw4zxY.002.wav,uf_sIIw4zxY,2,2
7441,uf_sIIw4zxY.004.wav,uf_sIIw4zxY,2,2
7442,uf_sIIw4zxY.005.wav,uf_sIIw4zxY,2,2
7443,uifW-cV-iQo.002.wav,uifW-cV-iQo,2,2
7444,ukcUhZbkVBI.002.wav,ukcUhZbkVBI,2,2
7445,uoLDJJMK5Gw.001.wav,uoLDJJMK5Gw,2,2
7446,upgv7xmOb1I.001.wav,upgv7xmOb1I,2,2
7447,upgv7xmOb1I.002.wav,upgv7xmOb1I,2,2
7448,upgv7xmOb1I.003.wav,upgv7xmOb1I,2,2
7449,upgv7xmOb1I.004.wav,upgv7xmOb1I,2,2
7450,upgv7xmOb1I.005.wav,upgv7xmOb1I,2,2
7451,uqd_cEJMJ4o.002.wav,uqd_cEJMJ4o,2,2
7452,uqd_cEJMJ4o.003.wav,uqd_cEJMJ4o,2,2
7453,usG6pVxbQkw.000.wav,usG6pVxbQkw,2,1
7454,usG6pVxbQkw.001.wav,usG6pVxbQkw,2,1
7455,usG6pVxbQkw.004.wav,usG6pVxbQkw,2,1
7456,usG6pVxbQkw.005.wav,usG6pVxbQkw,2,1
7457,utv9RBNcL5w.000.wav,utv9RBNcL5w,1,2
7458,utv9RBNcL5w.001.wav,utv9RBNcL5w,1,2
7459,utv9RBNcL5w.005.wav,utv9RBNcL5w,1,2
7460,uwUkp63db18.001.wav,uwUkp63db18,2,1
7461,uwUkp63db18.002.wav,uwUkp63db18,2,1
7462,uwUkp63db18.003.wav,uwUkp63db18,2,1
7463,uwUkp63db18.004.wav,uwUkp63db18,2,1
7464,uwUkp63db18.005.wav,uwUkp63db18,2,1
7465,uwYQKM_STCw.001.wav,uwYQKM_STCw,2,2
7466,uwYQKM_STCw.002.wav,uwYQKM_STCw,2,2
7467,uwYQKM_STCw.003.wav,uwYQKM_STCw,2,2
7468,uwYQKM_STCw.005.wav,uwYQKM_STCw,2,2
7469,uxTxqewSuxg.000.wav,uxTxqewSuxg,2,2
7470,v0jtovM6Ajg.000.wav,v0jtovM6Ajg,2,2
7471,v0jtovM6Ajg.003.wav,v0jtovM6Ajg,2,2
7472,v1ScttBOQc8.001.wav,v1ScttBOQc8,2,1
7473,v5hZeuRW6m0.003.wav,v5hZeuRW6m0,2,1
7474,v68FyWS-Q9s.000.wav,v68FyWS-Q9s,2,2
7475,v68FyWS-Q9s.002.wav,v68FyWS-Q9s,2,2
7476,v68FyWS-Q9s.003.wav,v68FyWS-Q9s,2,2
7477,vAEqpUwBMJQ.001.wav,vAEqpUwBMJQ,1,1
7478,vAEqpUwBMJQ.003.wav,vAEqpUwBMJQ,1,1
7479,vAEqpUwBMJQ.004.wav,vAEqpUwBMJQ,1,1
7480,vAEqpUwBMJQ.005.wav,vAEqpUwBMJQ,1,1
7481,vAV6ovUKPDg.000.wav,vAV6ovUKPDg,2,2
7482,vAV6ovUKPDg.005.wav,vAV6ovUKPDg,2,2
7483,vCCRvatOFLA.002.wav,vCCRvatOFLA,3,1
7484,vCV-5LypZCs.002.wav,vCV-5LypZCs,2,1
7485,vCV-5LypZCs.005.wav,vCV-5LypZCs,2,1
7486,vCY4uvfrWXA.001.wav,vCY4uvfrWXA,2,2
7487,vCY4uvfrWXA.003.wav,vCY4uvfrWXA,2,2
7488,vCY4uvfrWXA.005.wav,vCY4uvfrWXA,2,2
7489,vE9XgQL7DGE.001.wav,vE9XgQL7DGE,2,1
7490,vE9XgQL7DGE.003.wav,vE9XgQL7DGE,2,1
7491,vE9XgQL7DGE.004.wav,vE9XgQL7DGE,2,1
7492,vHIBCKwJLEY.000.wav,vHIBCKwJLEY,2,2
7493,vHIBCKwJLEY.001.wav,vHIBCKwJLEY,2,2
7494,vHIBCKwJLEY.003.wav,vHIBCKwJLEY,2,2
7495,vHIBCKwJLEY.004.wav,vHIBCKwJLEY,2,2
7496,vHc0pnY9BoI.000.wav,vHc0pnY9BoI,3,2
7497,vHc0pnY9BoI.002.wav,vHc0pnY9BoI,3,2
7498,vHn6-GQAI_Y.001.wav,vHn6-GQAI_Y,2,1
7499,vHn6-GQAI_Y.002.wav,vHn6-GQAI_Y,2,1
7500,vHn6-GQAI_Y.003.wav,vHn6-GQAI_Y,2,1
7501,vHn6-GQAI_Y.004.wav,vHn6-GQAI_Y,2,1
7502,vIW7gDmhYMk.001.wav,vIW7gDmhYMk,2,2
7503,vIW7gDmhYMk.002.wav,vIW7gDmhYMk,2,2
7504,vIW7gDmhYMk.003.wav,vIW7gDmhYMk,2,2
7505,vIW7gDmhYMk.004.wav,vIW7gDmhYMk,2,2
7506,vIW7gDmhYMk.005.wav,vIW7gDmhYMk,2,2
7507,vJDx6TCX32M.000.wav,vJDx6TCX32M,2,1
7508,vJDx6TCX32M.001.wav,vJDx6TCX32M,2,1
7509,vJDx6TCX32M.004.wav,vJDx6TCX32M,2,1
7510,vJnjjy5DZN4.001.wav,vJnjjy5DZN4,2,2
7511,vJnjjy5DZN4.002.wav,vJnjjy5DZN4,2,2
7512,vJnjjy5DZN4.003.wav,vJnjjy5DZN4,2,2
7513,vLAHfIjmRMc.001.wav,vLAHfIjmRMc,2,1
7514,vLAHfIjmRMc.003.wav,vLAHfIjmRMc,2,1
7515,vLAHfIjmRMc.004.wav,vLAHfIjmRMc,2,1
7516,vLAHfIjmRMc.005.wav,vLAHfIjmRMc,2,1
7517,vMtF0akNUK4.000.wav,vMtF0akNUK4,2,1
7518,vMtF0akNUK4.001.wav,vMtF0akNUK4,2,1
7519,vMtF0akNUK4.002.wav,vMtF0akNUK4,2,1
7520,vMtF0akNUK4.004.wav,vMtF0akNUK4,2,1
7521,vNEs2yGe77s.000.wav,vNEs2yGe77s,2,2
7522,vNEs2yGe77s.005.wav,vNEs2yGe77s,2,2
7523,vNZJSHliTR4.001.wav,vNZJSHliTR4,1,2
7524,vOEQlAMABWM.000.wav,vOEQlAMABWM,2,2
7525,vOEQlAMABWM.001.wav,vOEQlAMABWM,2,2
7526,vOEQlAMABWM.002.wav,vOEQlAMABWM,2,2
7527,vOEQlAMABWM.003.wav,vOEQlAMABWM,2,2
7528,vOEQlAMABWM.005.wav,vOEQlAMABWM,2,2
7529,vOxgWKGNEYc.000.wav,vOxgWKGNEYc,2,1
7530,vP6TUda99tc.005.wav,vP6TUda99tc,2,2
7531,vQEZ5KF9I4E.003.wav,vQEZ5KF9I4E,2,1
7532,vQEZ5KF9I4E.004.wav,vQEZ5KF9I4E,2,1
7533,vR7YF7Zv5-Q.000.wav,vR7YF7Zv5-Q,2,1
7534,vR7YF7Zv5-Q.003.wav,vR7YF7Zv5-Q,2,1
7535,vUKex2msIEU.000.wav,vUKex2msIEU,3,2
7536,vUKex2msIEU.002.wav,vUKex2msIEU,3,2
7537,vUKex2msIEU.004.wav,vUKex2msIEU,3,2
7538,vUo6wnBOBpo.000.wav,vUo6wnBOBpo,3,1
7539,vUo6wnBOBpo.002.wav,vUo6wnBOBpo,3,1
7540,vUo6wnBOBpo.003.wav,vUo6wnBOBpo,3,1
7541,vYVqhg_VGP8.000.wav,vYVqhg_VGP8,2,1
7542,vYkHHVeNK_M.001.wav,vYkHHVeNK_M,2,1
7543,vYkHHVeNK_M.002.wav,vYkHHVeNK_M,2,1
7544,vYkHHVeNK_M.003.wav,vYkHHVeNK_M,2,1
7545,vYkHHVeNK_M.004.wav,vYkHHVeNK_M,2,1
7546,vZPLbzF0aSg.001.wav,vZPLbzF0aSg,2,2
7547,vZpneJlniAE.005.wav,vZpneJlniAE,2,1
7548,vfqYI2QmfeU.003.wav,vfqYI2QmfeU,2,2
7549,vhugKRUnd-c.000.wav,vhugKRUnd-c,2,1
7550,vhugKRUnd-c.001.wav,vhugKRUnd-c,2,1
7551,vhugKRUnd-c.002.wav,vhugKRUnd-c,2,1
7552,vhugKRUnd-c.003.wav,vhugKRUnd-c,2,1
7553,vhugKRUnd-c.004.wav,vhugKRUnd-c,2,1
7554,vo-Y5kgSBa8.000.wav,vo-Y5kgSBa8,2,2
7555,vo-Y5kgSBa8.002.wav,vo-Y5kgSBa8,2,2
7556,vo-Y5kgSBa8.003.wav,vo-Y5kgSBa8,2,2
7557,vo-Y5kgSBa8.004.wav,vo-Y5kgSBa8,2,2
7558,vo-Y5kgSBa8.005.wav,vo-Y5kgSBa8,2,2
7559,voB6O-ky9cA.000.wav,voB6O-ky9cA,2,1
7560,voB6O-ky9cA.003.wav,voB6O-ky9cA,2,1
7561,voB6O-ky9cA.005.wav,voB6O-ky9cA,2,1
7562,voSLxKtKr0Q.000.wav,voSLxKtKr0Q,2,2
7563,voSLxKtKr0Q.002.wav,voSLxKtKr0Q,2,2
7564,voSLxKtKr0Q.003.wav,voSLxKtKr0Q,2,2
7565,voSLxKtKr0Q.004.wav,voSLxKtKr0Q,2,2
7566,voSLxKtKr0Q.005.wav,voSLxKtKr0Q,2,2
7567,voXr6-ykd1w.000.wav,voXr6-ykd1w,2,1
7568,voXr6-ykd1w.001.wav,voXr6-ykd1w,2,1
7569,voXr6-ykd1w.002.wav,voXr6-ykd1w,2,1
7570,vp9p1osOaLI.002.wav,vp9p1osOaLI,2,2
7571,vp9p1osOaLI.003.wav,vp9p1osOaLI,2,2
7572,vp9p1osOaLI.005.wav,vp9p1osOaLI,2,2
7573,vqF65-bFHKM.003.wav,vqF65-bFHKM,1,1
7574,vqF65-bFHKM.004.wav,vqF65-bFHKM,1,1
7575,vqLtOsoNPnU.001.wav,vqLtOsoNPnU,3,1
7576,vqLtOsoNPnU.002.wav,vqLtOsoNPnU,3,1
7577,vqLtOsoNPnU.003.wav,vqLtOsoNPnU,3,1
7578,vqLtOsoNPnU.004.wav,vqLtOsoNPnU,3,1
7579,vr5FWHUkYRM.000.wav,vr5FWHUkYRM,2,2
7580,vr5FWHUkYRM.001.wav,vr5FWHUkYRM,2,2
7581,vrMlwwTLWIE.005.wav,vrMlwwTLWIE,2,1
7582,vtOEl_Mg0Io.000.wav,vtOEl_Mg0Io,2,1
7583,vtOEl_Mg0Io.002.wav,vtOEl_Mg0Io,2,1
7584,vtOEl_Mg0Io.004.wav,vtOEl_Mg0Io,2,1
7585,vxuBHsokOX4.001.wav,vxuBHsokOX4,2,1
7586,vxuBHsokOX4.005.wav,vxuBHsokOX4,2,1
7587,w0CQ55sKmck.002.wav,w0CQ55sKmck,2,2
7588,w2FKw8IhbFw.001.wav,w2FKw8IhbFw,2,1
7589,w4cZStXMUII.003.wav,w4cZStXMUII,2,2
7590,w7O2QJu2Wl4.000.wav,w7O2QJu2Wl4,2,2
7591,w7O2QJu2Wl4.004.wav,w7O2QJu2Wl4,2,2
7592,w7O2QJu2Wl4.005.wav,w7O2QJu2Wl4,2,2
7593,w7wPDiQkiA4.000.wav,w7wPDiQkiA4,2,2
7594,w7wPDiQkiA4.001.wav,w7wPDiQkiA4,2,2
7595,w7wPDiQkiA4.004.wav,w7wPDiQkiA4,2,2
7596,w989xx44UQI.000.wav,w989xx44UQI,2,2
7597,w989xx44UQI.001.wav,w989xx44UQI,2,2
7598,w989xx44UQI.003.wav,w989xx44UQI,2,2
7599,w989xx44UQI.004.wav,w989xx44UQI,2,2
7600,w989xx44UQI.005.wav,w989xx44UQI,2,2
7601,wAl_Pm7xG3A.001.wav,wAl_Pm7xG3A,2,2
7602,wBCSJVBr4ZE.002.wav,wBCSJVBr4ZE,2,1
7603,wBCSJVBr4ZE.003.wav,wBCSJVBr4ZE,2,1
7604,wBCSJVBr4ZE.004.wav,wBCSJVBr4ZE,2,1
7605,wBCSJVBr4ZE.005.wav,wBCSJVBr4ZE,2,1
7606,wBSf7anTC_g.004.wav,wBSf7anTC_g,2,1
7607,wDvZdcb00Bg.000.wav,wDvZdcb00Bg,2,1
7608,wDvZdcb00Bg.001.wav,wDvZdcb00Bg,2,1
7609,wDvZdcb00Bg.002.wav,wDvZdcb00Bg,2,1
7610,wDvZdcb00Bg.003.wav,wDvZdcb00Bg,2,1
7611,wDvZdcb00Bg.004.wav,wDvZdcb00Bg,2,1
7612,wFZJ3gTKwwM.000.wav,wFZJ3gTKwwM,1,1
7613,wFZJ3gTKwwM.002.wav,wFZJ3gTKwwM,1,1
7614,wJl7DbsbrDA.000.wav,wJl7DbsbrDA,2,2
7615,wJl7DbsbrDA.001.wav,wJl7DbsbrDA,2,2
7616,wJl7DbsbrDA.005.wav,wJl7DbsbrDA,2,2
7617,wK_ExIjn5Q8.002.wav,wK_ExIjn5Q8,2,2
7618,wK_ExIjn5Q8.004.wav,wK_ExIjn5Q8,2,2
7619,wK_ExIjn5Q8.005.wav,wK_ExIjn5Q8,2,2
7620,wNH5FmWVr-M.001.wav,wNH5FmWVr-M,2,1
7621,wTo1uZns2X8.000.wav,wTo1uZns2X8,3,2
7622,wTo1uZns2X8.001.wav,wTo1uZns2X8,3,2
7623,wTo1uZns2X8.003.wav,wTo1uZns2X8,3,2
7624,wTo1uZns2X8.005.wav,wTo1uZns2X8,3,2
7625,wTpb1CfMnVM.005.wav,wTpb1CfMnVM,2,1
7626,wVpjBxCirAQ.000.wav,wVpjBxCirAQ,2,1
7627,wVpjBxCirAQ.001.wav,wVpjBxCirAQ,2,1
7628,wVpjBxCirAQ.004.wav,wVpjBxCirAQ,2,1
7629,wVpjBxCirAQ.005.wav,wVpjBxCirAQ,2,1
7630,wYZJ2HXfvmQ.001.wav,wYZJ2HXfvmQ,3,2
7631,wYZJ2HXfvmQ.002.wav,wYZJ2HXfvmQ,3,2
7632,wYZJ2HXfvmQ.003.wav,wYZJ2HXfvmQ,3,2
7633,wYZJ2HXfvmQ.004.wav,wYZJ2HXfvmQ,3,2
7634,wYZJ2HXfvmQ.005.wav,wYZJ2HXfvmQ,3,2
7635,wYixHjntI-4.001.wav,wYixHjntI-4,2,2
7636,wYixHjntI-4.002.wav,wYixHjntI-4,2,2
7637,wYixHjntI-4.004.wav,wYixHjntI-4,2,2
7638,wYixHjntI-4.005.wav,wYixHjntI-4,2,2
7639,w_ExyXsnw2A.000.wav,w_ExyXsnw2A,2,2
7640,w_ExyXsnw2A.003.wav,w_ExyXsnw2A,2,2
7641,wdeOWVDSeLE.001.wav,wdeOWVDSeLE,2,2
7642,wdeOWVDSeLE.002.wav,wdeOWVDSeLE,2,2
7643,weggLuKPv0M.000.wav,weggLuKPv0M,2,2
7644,wm94g-5Cg5s.000.wav,wm94g-5Cg5s,2,1
7645,wm94g-5Cg5s.001.wav,wm94g-5Cg5s,2,1
7646,wm94g-5Cg5s.002.wav,wm94g-5Cg5s,2,1
7647,wm94g-5Cg5s.003.wav,wm94g-5Cg5s,2,1
7648,wm94g-5Cg5s.004.wav,wm94g-5Cg5s,2,1
7649,wm94g-5Cg5s.005.wav,wm94g-5Cg5s,2,1
7650,wr4dP9MuHME.000.wav,wr4dP9MuHME,2,2
7651,wr4dP9MuHME.002.wav,wr4dP9MuHME,2,2
7652,wr4dP9MuHME.004.wav,wr4dP9MuHME,2,2
7653,wr4dP9MuHME.005.wav,wr4dP9MuHME,2,2
7654,wsBrLt5coeM.000.wav,wsBrLt5coeM,2,2
7655,wuTgJGTEK-0.000.wav,wuTgJGTEK-0,2,2
7656,wuhoIm_jPc0.000.wav,wuhoIm_jPc0,2,1
7657,wuhoIm_jPc0.001.wav,wuhoIm_jPc0,2,1
7658,wuhoIm_jPc0.002.wav,wuhoIm_jPc0,2,1
7659,wuhoIm_jPc0.003.wav,wuhoIm_jPc0,2,1
7660,wuhoIm_jPc0.004.wav,wuhoIm_jPc0,2,1
7661,wuhoIm_jPc0.005.wav,wuhoIm_jPc0,2,1
7662,wxpXOLNwW1E.000.wav,wxpXOLNwW1E,3,2
7663,wxpXOLNwW1E.002.wav,wxpXOLNwW1E,3,2
7664,wy1szFSVpEI.002.wav,wy1szFSVpEI,3,1
7665,wy1szFSVpEI.003.wav,wy1szFSVpEI,3,1
7666,wzCdM6Fe_4A.001.wav,wzCdM6Fe_4A,3,2
7667,wzCdM6Fe_4A.003.wav,wzCdM6Fe_4A,3,2
7668,wzCdM6Fe_4A.004.wav,wzCdM6Fe_4A,3,2
7669,x0CZuHnJ0Hs.001.wav,x0CZuHnJ0Hs,2,1
7670,x0CZuHnJ0Hs.004.wav,x0CZuHnJ0Hs,2,1
7671,x0CZuHnJ0Hs.005.wav,x0CZuHnJ0Hs,2,1
7672,x0mD5kr2hu4.000.wav,x0mD5kr2hu4,2,2
7673,x0mD5kr2hu4.001.wav,x0mD5kr2hu4,2,2
7674,x57nEfACdXA.000.wav,x57nEfACdXA,2,2
7675,x57nEfACdXA.001.wav,x57nEfACdXA,2,2
7676,x57nEfACdXA.002.wav,x57nEfACdXA,2,2
7677,x57nEfACdXA.003.wav,x57nEfACdXA,2,2
7678,x57nEfACdXA.004.wav,x57nEfACdXA,2,2
7679,x57nEfACdXA.005.wav,x57nEfACdXA,2,2
7680,x6Tluj4dJTU.000.wav,x6Tluj4dJTU,2,1
7681,x6Tluj4dJTU.002.wav,x6Tluj4dJTU,2,1
7682,x6Tluj4dJTU.004.wav,x6Tluj4dJTU,2,1
7683,x9FAFeaizu0.005.wav,x9FAFeaizu0,3,2
7684,xA2OJtxFoeg.002.wav,xA2OJtxFoeg,2,2
7685,xA3GCTL5o-k.000.wav,xA3GCTL5o-k,2,1
7686,xBiI0Oo1vBw.000.wav,xBiI0Oo1vBw,2,2
7687,xBiI0Oo1vBw.005.wav,xBiI0Oo1vBw,2,2
7688,xDjhf8wrNWQ.000.wav,xDjhf8wrNWQ,2,1
7689,xDjhf8wrNWQ.001.wav,xDjhf8wrNWQ,2,1
7690,xDjhf8wrNWQ.003.wav,xDjhf8wrNWQ,2,1
7691,xDjhf8wrNWQ.004.wav,xDjhf8wrNWQ,2,1
7692,xDjhf8wrNWQ.005.wav,xDjhf8wrNWQ,2,1
7693,xEmwNv4OxGE.000.wav,xEmwNv4OxGE,2,1
7694,xEmwNv4OxGE.001.wav,xEmwNv4OxGE,2,1
7695,xEmwNv4OxGE.002.wav,xEmwNv4OxGE,2,1
7696,xGo_wImhwkQ.003.wav,xGo_wImhwkQ,2,1
7697,xHb5_bc1JOA.000.wav,xHb5_bc1JOA,3,2
7698,xHb5_bc1JOA.001.wav,xHb5_bc1JOA,3,2
7699,xHb5_bc1JOA.002.wav,xHb5_bc1JOA,3,2
7700,xHb5_bc1JOA.003.wav,xHb5_bc1JOA,3,2
7701,xHb5_bc1JOA.004.wav,xHb5_bc1JOA,3,2
7702,xHb5_bc1JOA.005.wav,xHb5_bc1JOA,3,2
7703,xHsh2Rg5ANU.000.wav,xHsh2Rg5ANU,2,1
7704,xLfLuyIQOJE.000.wav,xLfLuyIQOJE,2,1
7705,xLfLuyIQOJE.001.wav,xLfLuyIQOJE,2,1
7706,xLfLuyIQOJE.002.wav,xLfLuyIQOJE,2,1
7707,xLfLuyIQOJE.003.wav,xLfLuyIQOJE,2,1
7708,xLfLuyIQOJE.004.wav,xLfLuyIQOJE,2,1
7709,xLfLuyIQOJE.005.wav,xLfLuyIQOJE,2,1
7710,xP6i_WO1LCM.000.wav,xP6i_WO1LCM,2,1
7711,xQHmbJ_lPjY.001.wav,xQHmbJ_lPjY,2,2
7712,xQHmbJ_lPjY.002.wav,xQHmbJ_lPjY,2,2
7713,xQHmbJ_lPjY.003.wav,xQHmbJ_lPjY,2,2
7714,xQHmbJ_lPjY.005.wav,xQHmbJ_lPjY,2,2
7715,xRLaEoXAsjk.001.wav,xRLaEoXAsjk,2,2
7716,xRhUBifOWiI.000.wav,xRhUBifOWiI,1,2
7717,xRhUBifOWiI.001.wav,xRhUBifOWiI,1,2
7718,xRhUBifOWiI.002.wav,xRhUBifOWiI,1,2
7719,xRhUBifOWiI.003.wav,xRhUBifOWiI,1,2
7720,xRhUBifOWiI.004.wav,xRhUBifOWiI,1,2
7721,xUdaVBK1b8w.001.wav,xUdaVBK1b8w,2,2
7722,xVJDjbiIjTo.000.wav,xVJDjbiIjTo,3,2
7723,xVJDjbiIjTo.001.wav,xVJDjbiIjTo,3,2
7724,xVJDjbiIjTo.002.wav,xVJDjbiIjTo,3,2
7725,xVJDjbiIjTo.003.wav,xVJDjbiIjTo,3,2
7726,xX5Imr7UmaA.002.wav,xX5Imr7UmaA,3,2
7727,xYXVkQOmSfk.001.wav,xYXVkQOmSfk,2,1
7728,xYXVkQOmSfk.002.wav,xYXVkQOmSfk,2,1
7729,xZ9iwqHw7GY.001.wav,xZ9iwqHw7GY,2,2
7730,xZ9iwqHw7GY.002.wav,xZ9iwqHw7GY,2,2
7731,xZ9iwqHw7GY.003.wav,xZ9iwqHw7GY,2,2
7732,xZFZ0Mvjiuo.000.wav,xZFZ0Mvjiuo,1,2
7733,xZFZ0Mvjiuo.001.wav,xZFZ0Mvjiuo,1,2
7734,xZFZ0Mvjiuo.003.wav,xZFZ0Mvjiuo,1,2
7735,xZFZ0Mvjiuo.005.wav,xZFZ0Mvjiuo,1,2
7736,xbAb00tGeBQ.000.wav,xbAb00tGeBQ,2,1
7737,xcMwMi4fdis.001.wav,xcMwMi4fdis,3,2
7738,xcMwMi4fdis.002.wav,xcMwMi4fdis,3,2
7739,xcMwMi4fdis.005.wav,xcMwMi4fdis,3,2
7740,xcVy0l2nfV0.001.wav,xcVy0l2nfV0,3,2
7741,xe3l76e8yE4.001.wav,xe3l76e8yE4,2,2
7742,xeE08Vn-HXI.000.wav,xeE08Vn-HXI,2,2
7743,xeE08Vn-HXI.001.wav,xeE08Vn-HXI,2,2
7744,xerGtxpxW6Q.002.wav,xerGtxpxW6Q,2,1
7745,xerGtxpxW6Q.003.wav,xerGtxpxW6Q,2,1
7746,xfLVThCzEEk.000.wav,xfLVThCzEEk,3,2
7747,xfLVThCzEEk.001.wav,xfLVThCzEEk,3,2
7748,xfMOELCuN94.003.wav,xfMOELCuN94,2,1
7749,xfMOELCuN94.004.wav,xfMOELCuN94,2,1
7750,xgRqkTXmZko.000.wav,xgRqkTXmZko,2,2
7751,xgRqkTXmZko.001.wav,xgRqkTXmZko,2,2
7752,xgwiqo2AsCA.000.wav,xgwiqo2AsCA,2,1
7753,xgwiqo2AsCA.001.wav,xgwiqo2AsCA,2,1
7754,xgwiqo2AsCA.002.wav,xgwiqo2AsCA,2,1
7755,xmD4FKMq2rk.000.wav,xmD4FKMq2rk,2,1
7756,xmD4FKMq2rk.001.wav,xmD4FKMq2rk,2,1
7757,xmD4FKMq2rk.003.wav,xmD4FKMq2rk,2,1
7758,xmD4FKMq2rk.005.wav,xmD4FKMq2rk,2,1
7759,xmaC2XOhPaE.001.wav,xmaC2XOhPaE,3,2
7760,xmaC2XOhPaE.003.wav,xmaC2XOhPaE,3,2
7761,xotlPVnG05U.000.wav,xotlPVnG05U,3,2
7762,xpSCu7PgJts.000.wav,xpSCu7PgJts,3,1
7763,xpSCu7PgJts.001.wav,xpSCu7PgJts,3,1
7764,xpSCu7PgJts.004.wav,xpSCu7PgJts,3,1
7765,xq0-QVHxp-Q.001.wav,xq0-QVHxp-Q,1,1
7766,xqGyF2T3pso.000.wav,xqGyF2T3pso,2,2
7767,xqGyF2T3pso.001.wav,xqGyF2T3pso,2,2
7768,xqGyF2T3pso.002.wav,xqGyF2T3pso,2,2
7769,xqGyF2T3pso.003.wav,xqGyF2T3pso,2,2
7770,xrxAyO8pKUo.000.wav,xrxAyO8pKUo,2,2
7771,xrxAyO8pKUo.001.wav,xrxAyO8pKUo,2,2
7772,xrxAyO8pKUo.002.wav,xrxAyO8pKUo,2,2
7773,xrxAyO8pKUo.003.wav,xrxAyO8pKUo,2,2
7774,xrxAyO8pKUo.004.wav,xrxAyO8pKUo,2,2
7775,xsDABUrvs6w.000.wav,xsDABUrvs6w,2,1
7776,xsDABUrvs6w.001.wav,xsDABUrvs6w,2,1
7777,xsDABUrvs6w.002.wav,xsDABUrvs6w,2,1
7778,xsLvl2qGrxU.000.wav,xsLvl2qGrxU,3,2
7779,xsLvl2qGrxU.001.wav,xsLvl2qGrxU,3,2
7780,xsLvl2qGrxU.002.wav,xsLvl2qGrxU,3,2
7781,xsLvl2qGrxU.003.wav,xsLvl2qGrxU,3,2
7782,xsLvl2qGrxU.004.wav,xsLvl2qGrxU,3,2
7783,xsLvl2qGrxU.005.wav,xsLvl2qGrxU,3,2
7784,xtDw9TlWiww.000.wav,xtDw9TlWiww,2,1
7785,xtDw9TlWiww.001.wav,xtDw9TlWiww,2,1
7786,xtDw9TlWiww.002.wav,xtDw9TlWiww,2,1
7787,xtDw9TlWiww.004.wav,xtDw9TlWiww,2,1
7788,xun35caJTQI.002.wav,xun35caJTQI,2,1
7789,xun35caJTQI.003.wav,xun35caJTQI,2,1
7790,xun35caJTQI.005.wav,xun35caJTQI,2,1
