start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name,speech_ratio
0 days,0 days 00:00:13.304000,38.114273,0.15437758,33.506668,36.04193,40.437767,6.931099,146.63925,74.5161,250.17102,583.0854,0.8660226,0.4415978,0.53039145,0.7483683,1.2177949,0.68740344,10.243104,6.8388305,6.043471,3.27682,0.31977934,0.7939516,21.999693,0.2666607,3.416653,3.8500297,14.845707,0.94759166,3.622815,3.2471375,0.016426835,1.1475487,1.1553117,0.65289223,14.736669,0.15417466,5.919286,1.7649795,14.6462555,0.9135592,732.60266,0.33024696,1509.2369,0.20313178,-165.40411,-0.42836305,1805.1682,0.15356357,1269.8923,0.31161687,-160.03555,-0.4521894,2924.9895,0.091324605,1186.6823,0.43396428,-160.75229,-0.44158703,-27.976946,-0.28688064,40.972755,0.21793403,-0.0718557,-0.27124172,-0.010969117,-1.1251942,0.44916648,0.6009358,25.666574,0.22913551,-2.2727542,-7.3771906,13.530987,1.2134123,1.1143771,12.321976,-34.426933,46.74599,-0.0789598,-0.010280451,0.2828887,3.7622273,2.6455028,0.07257143,0.05389635,0.29352942,0.1968559,-5.5473356,Val,8OGiv7FetSQ.003.wav,0.9878231538595247
0 days,0 days 00:00:14.078000,35.124382,0.040289454,33.97656,34.77633,36.13655,2.1599922,17.10331,24.47392,12.946702,8.619692,0.7478785,0.44888976,0.48297086,0.6256238,0.99993753,0.5169667,7.6991506,6.6285286,4.34996,2.7298992,0.19730285,0.8724037,22.214329,0.3224505,4.5754485,2.787895,10.960649,1.0387472,5.9354863,1.5886201,0.005904694,1.3047768,0.8298559,0.6832791,13.991936,0.0998682,4.4571733,1.9177198,18.25802,0.51869816,716.1181,0.30262363,1429.539,0.1962126,-142.7062,-0.62983054,1823.9747,0.15354888,1235.6605,0.30628565,-142.86374,-0.6054757,2952.3376,0.09370332,1189.2076,0.22232325,-144.5298,-0.5809657,-24.761902,-0.23066212,41.01352,0.19518372,-0.064056836,-0.20573126,-0.008929393,-1.5471458,0.335977,0.6389826,27.656921,0.17159063,-8.148524,-1.546221,6.9950066,2.2026916,-1.54371,-6.906206,-37.397423,50.978817,-0.08369886,-0.0063384497,0.13972996,2.6315792,1.8558173,0.14923076,0.09118549,0.3696154,0.3746432,-6.588333,Val,CwmYqA1yi0Q.004.wav,1.0
0 days,0 days 00:00:13.658000,32.28261,0.11458308,28.702768,32.609085,35.12309,6.4203205,85.49287,91.549164,84.05726,100.07789,0.7641791,0.4384296,0.47570795,0.7052373,0.98951924,0.5138113,6.7746997,3.0405815,6.389429,4.0188046,0.35592577,0.74128306,24.08231,0.40882084,14.859698,0.5633028,14.684189,0.66464156,10.759835,0.9514031,0.019786725,0.9469147,1.0526282,0.6770842,12.241268,0.15328826,6.565331,1.6577715,29.175474,0.35612056,639.2404,0.36904624,1529.7683,0.19564028,-134.96841,-0.6397537,1738.007,0.13971691,1333.2567,0.22583476,-136.83727,-0.58722246,2835.9702,0.101004004,1287.413,0.23132353,-138.93033,-0.5594791,-32.316933,-0.20190021,44.62706,0.16209538,-0.063486256,-0.23976924,-0.01992594,-0.73319954,0.4860261,0.54775023,29.550346,0.21376625,14.639263,0.6843356,14.036136,0.8896153,7.734603,1.6784983,-36.436745,49.25682,-0.08471019,-0.008352954,0.28621057,4.398827,3.3848417,0.09565217,0.0704227,0.17934781,0.19597471,-7.141608,Val,7Y3S4nfQHeo.004.wav,1.0
0 days,0 days 00:00:10.232000,38.145504,0.07110075,34.857166,38.6368,40.37746,5.520294,76.98035,116.91094,110.853714,202.47066,1.2516245,0.3704341,0.7910195,1.1863599,1.7342498,0.94323033,10.498811,6.633599,8.875795,5.085768,0.5549403,0.47893983,13.66255,0.70652795,13.084918,1.0131187,13.1271925,0.89083827,1.0025176,13.838959,0.010190582,1.1738443,0.86959136,0.6970289,14.256605,0.08625944,7.8552513,1.3182364,15.798772,0.4904213,639.2835,0.3168451,1317.1365,0.18803892,-156.4139,-0.5077918,1702.0171,0.203084,1047.9987,0.28280938,-149.01749,-0.5483709,2846.3945,0.09358734,855.21246,0.3812078,-150.28966,-0.5288588,-20.51635,-0.22575495,33.64447,0.13998155,-0.07088993,-0.19320357,-0.013972021,-0.9613872,0.6390945,0.39793256,19.663723,0.33348846,1.7331713,6.5854673,6.5952563,1.881766,-10.703219,-1.3506311,-29.565884,40.831795,-0.08832636,-0.008505203,0.527549,3.9138947,2.1632252,0.11454545,0.095571354,0.3268182,0.25377846,-6.155117,Val,1izSTcQI7H4.005.wav,0.9935496087617814
0 days,0 days 00:00:14.270000,35.504116,0.08692027,33.884243,34.423904,35.814896,1.9306526,91.057014,59.794144,21.649143,25.08566,0.7354856,0.392952,0.5247304,0.62393403,0.90840816,0.38367778,5.861767,3.2309434,3.5746617,2.7044563,0.15308373,0.87451583,19.15522,0.20478363,7.2676215,1.1645077,13.542965,0.7168513,2.4995048,4.5813866,0.00810618,1.9303015,0.8923329,0.9270162,14.623052,0.14600481,-6.1163874,-1.506975,4.867058,1.6878054,744.39343,0.31276903,1535.6302,0.23165141,-180.76462,-0.32922125,1860.5632,0.20187624,1282.7256,0.22386989,-179.39374,-0.3335947,2994.4556,0.10560286,1152.1218,0.23848365,-179.51534,-0.33045688,-26.491251,-0.17483777,41.0246,0.13580658,-0.088630706,-0.17040513,-0.007560469,-2.0455294,0.2925866,0.48939767,20.670227,0.21176773,-7.0138454,-1.1569915,6.936541,2.1154363,-17.40016,-0.47819877,-38.734165,51.57764,-0.09378046,-0.0101024285,0.13642639,2.384292,0.9852217,0.09857142,0.08700222,0.8964286,0.8187151,-3.5341828,Val,7b9DirXrkHo.000.wav,0.9840223546879585
0 days,0 days 00:00:14.654000,38.582493,0.090686604,35.342308,37.75359,40.667923,5.325615,109.166176,86.40005,132.1997,242.57823,1.0194377,0.29722428,0.7397318,0.98981845,1.3044279,0.5646961,8.571174,4.4703903,5.2929344,2.705997,0.40617397,0.5213972,24.05059,0.27747142,-0.048869565,-220.98407,7.4607067,1.7923673,-1.7875488,-6.2956996,0.018049674,2.0613005,1.166147,0.5205272,14.967111,0.09401387,4.3995857,2.090545,19.515816,0.45700306,641.34106,0.2978514,1455.7776,0.190617,-121.01543,-0.7803048,1746.953,0.1492464,1221.2388,0.23357211,-116.012344,-0.7769224,2874.293,0.09438613,1181.7302,0.25992635,-118.67694,-0.73442364,-25.989979,-0.17255878,39.870518,0.16951062,-0.058434445,-0.24575149,-0.013098824,-0.8779312,0.49773407,0.3832019,27.09521,0.17250891,-3.5906641,-2.6747456,7.2172093,1.9858091,-6.6044893,-1.8501343,-31.749472,44.80328,-0.07374685,-0.011366184,0.3312402,4.371585,3.0864198,0.13444445,0.089803636,0.17363636,0.20917685,-6.0665975,Val,1sjXuXtx9-E.004.wav,1.0
0 days,0 days 00:00:13.490000,38.697556,0.065430276,36.844864,38.23096,40.220985,3.3761215,29.593548,47.17981,72.58933,117.27762,0.8903451,0.46001136,0.5090003,0.7999855,1.2326734,0.7236731,11.426233,7.480364,6.6154976,3.9853573,0.2903536,0.7429766,20.96159,0.3876109,2.7939408,4.2089233,12.535561,0.98689073,0.08315699,193.14023,0.008473122,1.3633521,0.87633276,0.70196277,15.140487,0.09340548,8.206066,1.230531,17.850908,0.60648155,687.7967,0.31121174,1436.4861,0.18524186,-109.61336,-0.8701147,1779.434,0.15169299,1189.4054,0.26337045,-104.50927,-0.8613376,2914.125,0.09539645,1104.4758,0.29505968,-106.68741,-0.82466346,-26.184855,-0.25832897,39.10772,0.20166738,-0.060610335,-0.22373484,-0.013000894,-0.9470918,0.3716189,0.59009147,24.299463,0.28283587,-1.9432263,-5.8806767,12.353223,1.1762185,-7.3095565,-2.3443053,-35.036274,48.183567,-0.0821869,-0.0049146777,0.20744379,3.486647,3.052867,0.15682927,0.14163573,0.1507317,0.11342539,-7.572965,Val,LHV4HNK35pM.002.wav,1.0
0 days,0 days 00:00:14.846000,28.093582,0.09294543,25.475973,27.82962,30.77174,5.295767,68.49212,69.271,32.93999,36.00076,0.654358,0.4156616,0.4568956,0.57131064,0.7803087,0.32341313,7.233955,4.9502683,5.2173448,4.669266,0.23461904,0.8265301,23.468025,0.3375807,14.2817745,0.47357535,15.451312,0.60349405,8.772703,1.0913768,0.015545187,0.8113461,1.0136133,0.7620174,10.723103,0.17403126,3.6483624,1.8566693,27.400034,0.28677365,667.94025,0.37070554,1505.8502,0.17321809,-167.77751,-0.41489533,1770.8021,0.14691268,1326.3353,0.2231924,-169.95537,-0.3785832,2890.8857,0.08349285,1251.5297,0.25556558,-170.58331,-0.36867288,-32.74915,-0.20232643,46.88039,0.16078138,-0.066064715,-0.22715652,-0.025356505,-0.5131556,0.4616422,0.49655724,32.549313,0.13893294,10.703769,0.978548,14.654797,0.90982765,0.6880875,19.786146,-39.852917,53.4664,-0.092870675,-0.009388323,0.18439396,2.966959,1.7627119,0.08807693,0.08208903,0.44185182,0.61913943,-5.6140423,Val,qMARpi60Hhs.003.wav,1.0
0 days,0 days 00:00:11.756000,35.829056,0.10002516,32.91353,34.673477,38.060722,5.147194,145.17207,196.30708,9.66962,4.8288507,0.65618765,0.4778208,0.4294513,0.5523342,0.7977954,0.36834413,5.358526,3.1248112,3.1024883,2.941625,0.22288063,1.0401953,22.837252,0.35101312,15.147679,0.66505075,13.306906,0.8611848,8.577551,1.1171073,0.0094303945,1.2055459,0.92640424,0.62595165,14.177328,0.14002387,5.045078,1.7342811,23.871424,0.5654113,754.3824,0.33728206,1504.2562,0.18661948,-145.16814,-0.5685003,1872.3511,0.1346016,1300.5055,0.25714344,-143.99815,-0.54691154,2988.0557,0.082290135,1254.2094,0.24811317,-145.35234,-0.52773654,-31.955301,-0.22653921,45.483658,0.20420195,-0.07527656,-0.22498503,-0.017969368,-0.647251,0.36460736,0.72878546,28.51271,0.1907215,11.303114,1.0847989,12.884991,1.2864708,2.773104,4.405675,-40.263763,53.37751,-0.09418013,-0.009459108,0.15601641,2.725724,2.3952096,0.12535714,0.084112264,0.27142856,0.22734043,-6.758841,Val,YOdKAtXbOoQ.000.wav,0.9724394587841251
0 days,0 days 00:00:13.362000,30.871313,0.11277361,27.872078,30.496132,34.243065,6.370987,77.55662,46.234013,71.54423,49.682457,0.667989,0.3836668,0.47521454,0.59671783,0.8001863,0.32497174,5.3445797,3.6186604,3.8260546,2.6229966,0.2862319,0.739315,22.68746,0.3783619,15.080194,0.4832479,13.856264,0.7295824,6.9828715,1.3584718,0.012094935,0.7609016,1.194261,0.6570005,11.321337,0.13263384,-0.725946,-14.337495,23.747717,0.31384996,681.6453,0.3151091,1470.4028,0.1485869,-178.0018,-0.3318446,1772.7878,0.16624372,1325.3923,0.17505272,-179.32576,-0.30715266,2906.3635,0.08970207,1175.3604,0.2449988,-180.13275,-0.29334292,-29.723568,-0.23015608,47.048725,0.11965641,-0.06836837,-0.18313637,-0.02323184,-0.5232239,0.5276733,0.53972626,32.489388,0.13586478,7.656495,1.1309434,6.551246,2.1952412,-5.0231276,-2.4143562,-38.05138,51.598038,-0.08888933,-0.009332881,0.2548527,2.7715356,1.6541355,0.06181818,0.03663535,0.52272725,0.5591973,-6.233798,Val,CV930dFsubs.005.wav,1.0
0 days,0 days 00:00:12.758000,37.821575,0.06333075,36.14115,37.148224,39.05018,2.909027,101.690895,131.52303,20.438435,23.861864,0.73346096,0.39588544,0.4959356,0.67583954,0.91672105,0.42078546,7.139017,5.342004,4.888959,3.3520617,0.25899708,0.7328151,22.668528,0.3832118,7.2224298,1.3578385,17.283998,0.6537614,4.441004,2.061755,0.01584447,1.0241188,1.0698653,0.6577584,14.76773,0.104920134,11.945535,0.95495754,23.084932,0.46470642,665.4187,0.3432708,1485.9696,0.17356198,-149.75447,-0.5375471,1758.9492,0.14162323,1277.3694,0.33320788,-146.16922,-0.5341565,2870.3308,0.08744189,1126.2526,0.31653273,-147.01027,-0.52192044,-30.054817,-0.21949561,42.78157,0.19589388,-0.056799423,-0.25526914,-0.015350786,-0.7244943,0.39799324,0.57700795,29.073385,0.19409156,4.438385,2.7416415,16.650417,0.8929829,-0.25564635,-42.305927,-35.80517,47.753124,-0.079997845,-0.008768668,0.20001927,3.2182105,2.8368795,0.0975,0.075106405,0.22837837,0.18027776,-7.116592,Val,qJ6_xSx9kCM.004.wav,1.0
0 days,0 days 00:00:14.300000,33.972343,0.063077845,31.618763,33.57561,36.210358,4.5915947,46.537773,56.10862,17.510132,16.624903,0.9986595,0.34394464,0.69661313,0.9302748,1.2981534,0.60154027,8.226729,4.4971733,3.958018,1.9090401,0.50188124,0.4800336,25.788958,0.27496403,3.9045706,2.714341,9.2472,1.3205212,1.6971693,5.4537077,0.009450964,1.1364015,1.0088007,0.48512438,12.7659,0.08940367,-0.9019748,-8.815968,19.578768,0.45756507,636.4948,0.25624934,1412.0984,0.16642047,-150.21606,-0.55579424,1778.5568,0.12849462,1191.3215,0.24159908,-152.63461,-0.5138547,2927.785,0.074626364,1160.4961,0.3083664,-154.25978,-0.49069068,-27.054483,-0.21167299,42.079227,0.17448077,-0.06526204,-0.21536714,-0.022473313,-0.5466753,0.5870794,0.43213782,30.915724,0.15725274,0.7933604,14.377131,6.5900207,2.3369489,-3.8097258,-2.3139367,-32.213943,45.14693,-0.07574413,-0.015631508,0.4738581,3.1490552,1.8960675,0.12666667,0.101434164,0.38037035,0.33820313,-5.9122934,Val,7ZnijRlK5-E.001.wav,1.0
0 days,0 days 00:00:14.780000,24.08177,0.044451993,23.23548,23.793411,24.87992,1.6444397,98.89676,74.38088,15.082007,17.48307,0.76752317,0.4379546,0.4246317,0.7355512,1.0291449,0.60451317,10.308281,5.09193,7.415992,3.9913251,0.2917551,0.6800754,19.598778,0.53744614,13.34376,0.6079279,18.118,0.7525624,12.8018,0.64225954,0.014554978,0.94440264,0.9811804,0.6541947,8.179774,0.10511226,2.4000936,2.6849167,23.928108,0.3069092,726.77856,0.35837948,1465.9136,0.19347444,-167.72754,-0.41792905,1826.245,0.13717468,1067.9388,0.28439713,-168.62607,-0.4039374,3001.787,0.09578048,1197.7703,0.29344645,-169.55849,-0.3901892,-27.35674,-0.16665116,38.18661,0.1620591,-0.06278999,-0.23389342,-0.0106997015,-1.0009073,0.3434996,0.43019545,25.152838,0.16371536,9.814954,0.72386837,27.017822,0.5134357,11.561446,0.6695585,-33.430416,46.352364,-0.08422187,-0.0039095115,0.27914557,4.8070416,1.5625001,0.09869565,0.08295123,0.52130437,0.44565833,-8.345934,Val,vxuBHsokOX4.001.wav,0.9845736830754528
0 days,0 days 00:00:14.654000,33.320984,0.10857341,30.65974,32.83813,35.399647,4.7399063,172.14197,314.33234,238.98642,669.1421,0.87871176,0.39299327,0.53545713,0.827453,1.1945381,0.659081,9.630739,4.805284,6.854807,2.955938,0.44827142,0.77708334,25.204628,0.40755072,14.975714,0.6417909,8.828722,1.4448683,-0.27930936,-52.838562,0.018738141,2.1504502,1.2010884,0.8369362,12.525787,0.12353012,0.98899835,11.279408,30.017841,0.39747265,603.8313,0.3511026,1322.6456,0.22221418,-105.33915,-0.92184913,1755.0878,0.11882294,1255.6152,0.22841448,-113.97151,-0.753621,2835.5386,0.077132225,1191.2694,0.22804399,-116.33903,-0.717426,-33.929817,-0.15685445,47.983093,0.14663255,-0.05639334,-0.34531724,-0.036393423,-0.40491143,0.6256622,0.5378765,31.152683,0.21393871,14.019608,0.7770756,5.5798383,2.744491,-9.005778,-1.6230508,-38.48687,52.01823,-0.08878792,-0.013367188,0.29131088,4.918033,3.360768,0.13244897,0.10280813,0.14833333,0.13270164,-4.9738054,Val,8qesctueAV0.005.wav,1.0
0 days,0 days 00:00:09.996000,40.061794,0.20625372,32.107277,43.81839,46.17373,14.066452,323.54013,344.85648,105.780914,77.72231,1.0017233,0.26958838,0.732616,0.9824058,1.2438678,0.51125175,6.4741893,4.529383,3.094168,1.2140559,0.48709464,0.45988187,31.288063,0.13004735,8.116772,1.3847524,5.4953027,2.0432563,9.800217,0.93462014,0.014227722,1.3372073,1.3038129,0.48018125,14.8158655,0.22939579,2.2479377,5.8405004,25.486801,0.44111407,753.8397,0.27483925,1376.1952,0.21989867,-148.44179,-0.5434979,1847.3083,0.15587758,1314.0226,0.21745658,-133.52377,-0.6352225,3023.0837,0.07975419,1138.7113,0.22981372,-138.24187,-0.56808597,-24.960928,-0.2593177,47.02531,0.11916293,-0.074799895,-0.16358106,-0.004014561,-2.782009,0.46649238,0.44125715,32.42242,0.11554473,1.5335082,6.984415,0.28647718,40.18295,7.9175706,1.3294322,-32.00777,49.593838,-0.07327922,-0.0075653754,0.50039184,3.0060122,3.1281533,0.10967742,0.087084815,0.19,0.20692839,-5.7615895,Val,keW8-eSiQ70.001.wav,0.75150529902773
0 days,0 days 00:00:08.832000,26.815022,0.18967256,23.246187,26.139372,29.508192,6.262005,217.47502,311.88272,65.19869,75.212654,1.1325216,0.4344745,0.64007074,1.0546292,1.6684052,1.0283344,9.914411,4.836099,8.410658,4.100788,0.43885183,0.65630484,19.09144,0.5078938,4.080519,2.528587,13.9757805,1.0428091,0.7542441,14.548711,0.012597275,2.1582494,1.0225604,0.7284972,9.24139,0.21913873,1.6786027,4.205294,14.484653,0.6454418,756.20996,0.33588043,1389.5894,0.20370461,-146.22696,-0.58681387,1828.8492,0.16717784,1231.9187,0.2831819,-147.40466,-0.5636565,2957.945,0.104506694,1014.64496,0.4315518,-148.63654,-0.5463434,-22.430035,-0.23805273,35.787132,0.14386807,-0.05977472,-0.2710334,-0.005045652,-1.9908884,0.5508328,0.53417283,22.954649,0.22222814,-0.70507824,-13.752243,17.580812,1.0688525,-5.2937307,-2.3000433,-29.411547,43.348457,-0.078802876,-0.0023021912,0.4010045,3.8548753,2.2805018,0.1095,0.10528413,0.29380953,0.26876217,-6.195683,Val,Ahiq4zhmYco.000.wav,1.0
0 days,0 days 00:00:10.892000,36.301193,0.070255496,33.837257,35.350937,38.871117,5.0338593,79.62665,39.51436,15.285059,7.536627,0.6447258,0.39585704,0.4629309,0.5508498,0.8136785,0.35074762,6.4969983,5.341659,4.524222,3.0378702,0.16926517,0.85774213,19.480143,0.35422048,10.163187,0.86517453,9.334372,0.83777297,7.050569,1.2625196,0.011312973,1.125539,1.2157829,0.53813034,14.536589,0.120301306,-1.9801146,-3.0414765,15.618371,0.6318957,664.9155,0.26846436,1472.1554,0.20353006,-175.64867,-0.35699752,1785.7112,0.1062935,1219.9573,0.30972293,-175.55885,-0.34654742,2945.993,0.061595794,1158.1014,0.24619131,-176.25331,-0.33497262,-28.892086,-0.1554256,40.085888,0.19649321,-0.07172061,-0.19610548,-0.0263524,-0.32308435,0.36364383,0.54595375,25.631851,0.16663967,-1.0285568,-8.978023,6.5624356,1.6339813,-3.1941984,-3.3893256,-38.560844,51.175743,-0.08755974,-0.0104274,0.13825108,2.5735295,1.6666666,0.07,0.033499587,0.48263156,0.67350495,-6.2407527,Val,aLvpOYqzErk.001.wav,1.0
0 days,0 days 00:00:15.302000,33.601986,0.0593232,32.19005,33.05919,34.710922,2.520874,81.74087,100.896515,11.424254,8.872555,0.63143873,0.40183243,0.42616987,0.5673354,0.78857327,0.3624034,5.558627,4.040434,4.240301,2.5636332,0.18123944,0.69146043,20.5407,0.49179626,13.346773,0.90401316,15.408118,0.7156315,0.5988237,21.54628,0.009863311,0.9013085,0.73774564,0.84482217,13.161956,0.08549724,10.916533,0.8874509,28.783266,0.43739036,649.3325,0.33917716,1595.24,0.19053096,-139.2576,-0.6373398,1757.357,0.13467188,1406.8708,0.23705769,-142.86061,-0.5684516,2881.2144,0.08464258,1251.4594,0.2565812,-143.5397,-0.55781674,-33.19545,-0.20259915,45.028824,0.17473395,-0.06149591,-0.18624896,-0.019379793,-0.51223516,0.21804453,0.4503886,27.760292,0.17177606,10.965118,1.1986966,16.09578,0.69334435,-7.594498,-1.4879135,-36.221558,47.595585,-0.08278471,-0.009213315,0.1648266,4.12034,2.3622048,0.12527777,0.102374196,0.27805555,0.23825543,-8.957714,Val,E49FxumXPnc.000.wav,1.0
0 days,0 days 00:00:15.140000,39.509163,0.09099574,36.114822,39.600864,41.91571,5.800888,55.423096,56.085503,65.44195,69.32821,1.1358377,0.4364045,0.61673605,1.0714489,1.6707628,1.0540267,12.190187,4.8364034,9.018274,4.9897795,0.5101731,0.62123704,23.861818,0.2566558,-5.314002,-3.015599,13.233677,0.99111986,5.3640227,2.621415,0.015690075,2.188717,1.0121317,0.7092206,15.08423,0.100160584,1.9019798,5.2255983,10.585415,1.1073012,709.133,0.24427642,1312.5822,0.18326062,-131.98015,-0.6873536,1784.8893,0.13297911,1058.2129,0.38055393,-126.00355,-0.7113018,2911.9146,0.08326556,1021.77386,0.3472416,-127.311874,-0.6912248,-21.53876,-0.28590527,33.771942,0.24533574,-0.07485572,-0.18188828,-0.012986153,-1.1324604,0.6612997,0.42922112,26.539732,0.2071428,-14.116484,-1.000997,11.990414,1.3055075,-2.4177058,-5.9993863,-31.527395,43.53324,-0.08767899,-0.009485603,0.4188537,4.428288,3.183024,0.110625,0.09063218,0.17959182,0.16097865,-5.5430937,Val,Pqy0NgxSvU0.004.wav,1.0
0 days,0 days 00:00:13.784000,29.29313,0.10314357,26.548592,28.78543,30.926647,4.3780556,126.39839,124.23006,14.003931,11.103156,0.7220015,0.4218314,0.4535029,0.6641582,0.9407526,0.48724973,7.2987022,4.3144593,5.148095,3.1484838,0.27063423,0.74456453,23.084967,0.46282446,9.942012,1.1460557,9.220433,1.4576817,11.474328,1.0830966,0.011977274,0.767445,1.2968491,0.66371316,10.538667,0.12642372,2.4171243,3.7101123,24.198883,0.37272683,798.64825,0.26242316,1382.7092,0.18824594,-164.4629,-0.43961456,1945.2194,0.15591332,1218.6296,0.26507163,-167.24403,-0.39752215,3092.214,0.08094703,1159.2365,0.19949895,-168.17451,-0.3839578,-25.43859,-0.27941698,44.41396,0.16703679,-0.06855999,-0.29546422,-0.012549789,-1.4324276,0.45638788,0.563067,32.01194,0.184893,4.114429,2.443135,2.6719773,6.5693436,2.2172413,7.418422,-34.094234,48.592064,-0.09175759,-0.0030780968,0.224535,3.7763255,2.0408165,0.08107142,0.05347491,0.3751724,0.34555924,-7.805481,Val,OdwK_oMdfSU.001.wav,1.0
0 days,0 days 00:00:09.320000,27.522036,0.08603695,25.361423,27.419432,28.416878,3.0554543,81.48496,65.00909,46.933876,26.56691,0.6499467,0.42651796,0.42119443,0.5584319,0.8212099,0.40001547,7.2826724,5.487961,4.7653537,5.643036,0.19544683,0.87107146,21.933155,0.18230449,5.2059155,1.5321455,10.426914,0.8143035,16.235338,0.46378598,0.010238361,1.2349619,1.0728589,0.6064919,9.988593,0.1585324,1.8970675,6.5615435,15.459308,0.7726523,775.7791,0.30714378,1420.2601,0.21568954,-187.8676,-0.24530065,1875.5002,0.1799854,1169.7906,0.24203634,-187.98972,-0.24084432,3052.271,0.10394044,1267.4617,0.35933444,-188.61208,-0.2289673,-23.21471,-0.22781928,40.14352,0.22426191,-0.0814389,-0.19903445,0.0014033369,8.475537,0.4467531,0.4985887,26.551592,0.12899622,-2.2708745,-3.188683,8.016032,1.7824281,13.209117,1.23696,-35.553825,50.71767,-0.0960243,0.0024945142,0.17704774,2.3630507,0.86580086,0.06875,0.041060172,1.06625,0.88929653,-6.456778,Val,M56UFrEgXnI.000.wav,0.7927024725219456
